weight,age,height,size,BMI,Body_Shape
63,38,170.18,M,21.75321793,Regular
54,27,167.64,S,19.21491446,Regular
99,30,165.1,XXXL,36.31959927,Curvy
49,33,162.56,XXS,18.54251755,Slim
63,31,180.34,S,19.37119526,Slim
79,34,170.18,XXXL,27.27784471,Curvy
58,25,175.26,S,18.88262546,Regular
51,35,152.4,M,21.95837725,Regular
58,38,157.48,S,23.38714355,Regular
61,29,162.56,XL,23.08354226,Regular
54,20,165.1,XXS,19.81069051,Regular
61,32,165.1,L,22.37874298,Regular
61,31,165.1,L,22.37874298,Regular
45,34,149.86,S,20.03738567,Regular
70,36,175.26,XL,22.78937555,Regular
69,42,162.56,XXXL,26.11089207,Curvy
61,35,160.02,M,23.82216909,Regular
77,30,165.1,XXXL,28.24857721,Curvy
61,39,157.48,XL,24.59682339,Regular
68,35,165.1,XL,24.94679546,Regular
61,40,172.72,L,20.44770526,Regular
72,33,165.1,XL,26.41425401,Curvy
70,49,180.34,XL,21.52355029,Regular
67,39,182.88,L,20.03283328,Regular
68,46,170.18,XL,23.4796638,Regular
55,26,162.56,M,20.81302991,Regular
56,24,167.64,S,19.92657796,Regular
56,29,162.56,M,21.19144863,Regular
53,30,167.64,S,18.85908271,Regular
63,35,170.18,XL,21.75321793,Regular
55,26,170.18,M,18.99090454,Regular
58,32,162.56,M,21.94828608,Regular
63,36,175.26,M,20.510438,Regular
54,23,154.94,M,22.49399823,Regular
62,27,167.64,XL,22.06156846,Regular
47,27,172.72,XXS,15.7547893,Slim
63,32,162.56,L,23.84037971,Regular
53,36,160.02,S,20.69795019,Regular
65,30,172.72,XL,21.78853839,Regular
61,31,165.1,XL,22.37874298,Regular
63,35,177.8,M,19.92861129,Slim
63,29,172.72,L,21.11812182,Regular
65,44,167.64,M,23.12906371,Regular
61,33,165.1,M,22.37874298,Regular
63,35,162.56,M,23.84037971,Regular
68,33,170.18,XXXL,23.4796638,Regular
61,47,170.18,XL,21.06263959,Regular
81,26,162.56,XXXL,30.65191677,Curvy
58,32,170.18,XXS,20.02677207,Regular
58,39,160.02,M,22.650587,Regular
74,61,172.72,XXXL,24.80541293,Regular
61,26,160.02,M,23.82216909,Regular
52,32,157.48,XXS,20.96778387,Regular
51,26,160.02,XXS,19.91689546,Regular
55,34,162.56,S,20.81302991,Regular
77,53,177.8,XXXL,24.35719157,Regular
50,32,157.48,S,20.16133065,Regular
47,27,154.94,XXS,19.57810957,Regular
52,59,162.56,S,19.67777373,Slim
68,27,160.02,XXXL,26.55586062,Curvy
52,41,162.56,M,19.67777373,Slim
52,34,160.02,S,20.30742283,Regular
61,41,162.56,XXXL,23.08354226,Regular
57,47,167.64,M,20.28240971,Regular
70,43,172.72,XL,23.4645798,Regular
58,29,162.56,M,21.94828608,Regular
52,30,160.02,XXS,20.30742283,Regular
63,26,165.1,L,23.11247226,Regular
63,33,157.48,L,25.40327661,Curvy
54,35,162.56,XXS,20.43461118,Regular
63,25,182.88,M,18.83684323,Regular
54,39,172.72,M,18.10124728,Slim
54,30,167.64,S,19.21491446,Regular
74,61,172.72,XXXL,24.80541293,Regular
68,31,170.18,XL,23.4796638,Regular
52,24,180.34,XXS,15.98892307,Slim
54,30,167.64,S,19.21491446,Regular
68,39,160.02,XL,26.55586062,Curvy
61,26,162.56,L,23.08354226,Regular
61,30,170.18,L,21.06263959,Regular
58,28,165.1,S,21.27814907,Regular
86,29,170.18,XXXL,29.69486892,Curvy
58,25,165.1,M,21.27814907,Regular
67,44,165.1,XXXL,24.57993082,Regular
43,23,147.32,S,19.81276257,Regular
68,27,180.34,L,20.90859171,Regular
58,35,165.1,M,21.27814907,Regular
49,25,162.56,S,18.54251755,Regular
56,36,170.18,M,19.33619372,Slim
70,44,172.72,XL,23.4645798,Regular
49,39,167.64,XXS,17.43575572,Slim
86,48,160.02,XXXL,33.58535314,Curvy
58,32,167.64,S,20.63824146,Regular
72,31,167.64,XXXL,25.61988595,Curvy
54,24,170.18,M,18.64561537,Regular
68,25,160.02,XL,26.55586062,Curvy
55,33,165.1,L,20.17755515,Regular
67,30,167.64,L,23.8407272,Regular
58,33,167.64,M,20.63824146,Regular
51,30,160.02,S,19.91689546,Regular
92,36,180.34,XXXL,28.28809466,Curvy
65,30,170.18,L,22.44379628,Regular
56,34,170.18,S,19.33619372,Slim
52,44,154.94,M,21.66088718,Regular
72,33,167.64,XXXL,25.61988595,Curvy
63,42,172.72,XL,21.11812182,Regular
61,38,167.64,L,21.70573671,Regular
58,26,175.26,S,18.88262546,Regular
58,30,167.64,M,20.63824146,Regular
61,30,172.72,XL,20.44770526,Regular
64,38,172.72,M,21.4533301,Regular
49,33,157.48,XXS,19.75810403,Slim
61,29,160.02,XL,23.82216909,Regular
58,20,165.1,L,21.27814907,Regular
57,29,167.64,M,20.28240971,Regular
70,28,175.26,XL,22.78937555,Regular
61,34,165.1,L,22.37874298,Regular
72,32,172.72,M,24.13499637,Regular
45,20,157.48,L,18.14519758,Slim
68,26,167.64,XXXL,24.19655895,Regular
63,29,167.64,M,22.41740021,Regular
68,33,175.26,L,22.13825054,Regular
58,34,170.18,M,20.02677207,Regular
72,39,172.72,XL,24.13499637,Regular
56,55,172.72,M,18.77166384,Slim
63,45,167.64,M,22.41740021,Regular
70,32,165.1,XL,25.68052473,Curvy
77,28,177.8,XXXL,24.35719157,Regular
65,19,180.34,XL,19.98615384,Regular
56,32,162.56,M,21.19144863,Regular
58,59,165.1,XL,21.27814907,Regular
54,27,167.64,XXS,19.21491446,Regular
52,35,162.56,S,19.67777373,Slim
63,41,152.4,XL,27.12505425,Curvy
56,28,167.64,M,19.92657796,Regular
68,31,165.1,XL,24.94679546,Regular
49,32,157.48,M,19.75810403,Slim
85,34,170.18,XL,29.34957975,Curvy
63,56,170.18,XL,21.75321793,Regular
74,40,170.18,XXXL,25.55139884,Curvy
68,32,154.94,XXXL,28.32577554,Curvy
47,32,157.48,S,18.95165081,Slim
56,32,160.02,M,21.86953228,Regular
60,34,160.02,M,23.43164172,Regular
64,31,175.26,S,20.8360005,Regular
68,40,160.02,XL,26.55586062,Curvy
64,25,175.26,XL,20.8360005,Regular
58,44,167.64,M,20.63824146,Regular
68,41,172.72,L,22.79416324,Regular
53,30,170.18,XXS,18.3003262,Slim
63,35,165.1,M,23.11247226,Regular
68,32,172.72,XL,22.79416324,Regular
61,32,175.26,M,19.85931298,Slim
90,37,175.26,XXXL,29.30062571,Curvy
111,30,175.26,XXXL,36.13743837,Curvy
72,25,177.8,XXXL,22.77555576,Regular
54,38,162.56,S,20.43461118,Regular
54,41,160.02,M,21.08847755,Regular
68,21,175.26,L,22.13825054,Regular
57,31,167.64,XXS,20.28240971,Regular
58,26,170.18,XL,20.02677207,Regular
71,30,154.94,XL,29.57544211,Curvy
72,35,170.18,L,24.86082049,Regular
48,31,154.94,S,19.99466509,Slim
63,54,172.72,XXXL,21.11812182,Regular
79,29,185.42,XXXL,22.97809062,Regular
72,39,160.02,XL,28.11797007,Curvy
61,32,167.64,L,21.70573671,Regular
61,43,172.72,L,20.44770526,Regular
58,30,165.1,S,21.27814907,Regular
53,30,157.48,S,21.37101048,Regular
63,29,162.56,XL,23.84037971,Regular
68,61,165.1,XXXL,24.94679546,Regular
68,35,165.1,XXXL,24.94679546,Regular
56,28,170.18,S,19.33619372,Regular
61,33,162.56,S,23.08354226,Regular
72,32,167.64,XL,25.61988595,Curvy
49,56,160.02,XXS,19.13584074,Slim
63,29,167.64,M,22.41740021,Regular
50,34,162.56,S,18.92093628,Slim
63,32,175.26,L,20.510438,Regular
57,21,167.64,L,20.28240971,Regular
56,63,162.56,M,21.19144863,Regular
56,41,167.64,M,19.92657796,Slim
49,41,160.02,S,19.13584074,Slim
54,23,162.56,M,20.43461118,Regular
61,25,172.72,M,20.44770526,Regular
61,63,170.18,XXXL,21.06263959,Regular
58,53,162.56,M,21.94828608,Regular
68,23,172.72,XL,22.79416324,Regular
63,31,167.64,L,22.41740021,Regular
63,46,165.1,XL,23.11247226,Regular
64,30,160.02,L,24.99375117,Curvy
58,65,167.64,M,20.63824146,Slim
56,27,157.48,S,22.58069032,Regular
49,33,154.94,XXS,20.41122061,Regular
53,29,160.02,S,20.69795019,Regular
58,32,172.72,M,19.44208041,Slim
48,31,165.1,S,17.60950267,Slim
43,26,152.4,XXS,18.51392592,Regular
56,46,160.02,L,21.86953228,Regular
54,28,157.48,S,21.7742371,Regular
61,45,167.64,L,21.70573671,Regular
53,44,165.1,XXS,19.44382587,Slim
52,24,160.02,XXS,20.30742283,Regular
77,24,175.26,L,25.06831311,Curvy
68,38,170.18,XL,23.4796638,Regular
67,34,162.56,XXXL,25.35405461,Curvy
68,29,180.34,L,20.90859171,Regular
90,33,165.1,XXXL,33.01781751,Curvy
58,28,172.72,M,19.44208041,Regular
61,56,175.26,M,19.85931298,Slim
58,39,162.56,XL,21.94828608,Regular
45,34,152.4,XXS,19.37503875,Slim
54,48,162.56,S,20.43461118,Regular
63,27,165.1,XL,23.11247226,Regular
102,28,167.64,XXXL,36.29483843,Curvy
70,26,175.26,XXXL,22.78937555,Regular
54,29,157.48,S,21.7742371,Regular
72,39,170.18,XL,24.86082049,Regular
70,31,170.18,XXXL,24.17024215,Regular
61,32,172.72,L,20.44770526,Regular
53,33,167.64,S,18.85908271,Slim
62,32,172.72,S,20.78291354,Regular
65,30,175.26,XL,21.16156301,Regular
65,57,170.18,XXXL,22.44379628,Regular
70,33,165.1,XL,25.68052473,Curvy
63,28,162.56,L,23.84037971,Regular
58,33,154.94,XL,24.16022032,Regular
58,37,175.26,S,18.88262546,Slim
65,42,167.64,L,23.12906371,Regular
58,34,167.64,L,20.63824146,Regular
74,28,172.72,XXXL,24.80541293,Regular
66,37,167.64,XXXL,23.48489545,Regular
63,35,172.72,XL,21.11812182,Regular
52,32,170.18,XXS,17.95503702,Slim
45,39,149.86,S,20.03738567,Regular
81,32,172.72,XXXL,27.15187091,Curvy
58,40,162.56,L,21.94828608,Regular
62,31,172.72,M,20.78291354,Regular
56,46,149.86,XXXL,24.93541327,Regular
59,40,160.02,L,23.04111436,Regular
65,32,165.1,M,23.84620154,Regular
74,35,154.94,XXXL,30.82510868,Curvy
54,36,165.1,XXS,19.81069051,Slim
61,29,167.64,M,21.70573671,Regular
77,47,172.72,XXXL,25.81103778,Curvy
54,34,165.1,XXS,19.81069051,Slim
74,48,177.8,XL,23.40821008,Regular
52,39,167.64,S,18.50325096,Slim
40,29,149.86,XXS,17.81100948,Slim
81,30,175.26,XXXL,26.37056314,Curvy
57,30,162.56,M,21.56986736,Regular
47,31,162.56,XXS,17.7856801,Slim
90,26,172.72,XXXL,30.16874546,Curvy
72,45,170.18,XXXL,24.86082049,Regular
63,33,157.48,XL,25.40327661,Curvy
49,35,170.18,XXS,16.9191695,Slim
74,30,170.18,XXXL,25.55139884,Curvy
58,29,160.02,L,22.650587,Regular
71,34,170.18,XL,24.51553132,Regular
61,29,165.1,M,22.37874298,Regular
52,31,162.56,M,19.67777373,Slim
58,39,162.56,L,21.94828608,Regular
72,24,165.1,XXXL,26.41425401,Curvy
68,45,172.72,M,22.79416324,Regular
49,39,160.02,S,19.13584074,Slim
74,32,175.26,XL,24.09162558,Regular
65,30,180.34,M,19.98615384,Regular
63,28,152.4,L,27.12505425,Curvy
83,36,167.64,XXXL,29.53403519,Curvy
63,46,162.56,XL,23.84037971,Regular
49,31,172.72,S,16.42520586,Slim
65,40,172.72,XXXL,21.78853839,Regular
62,40,172.72,S,20.78291354,Regular
68,28,167.64,XL,24.19655895,Regular
54,35,160.02,M,21.08847755,Regular
58,47,170.18,XL,20.02677207,Regular
45,24,162.56,M,17.02884265,Slim
52,35,160.02,S,20.30742283,Regular
53,36,167.64,S,18.85908271,Slim
63,43,157.48,XXXL,25.40327661,Curvy
70,27,172.72,XL,23.4645798,Regular
54,33,165.1,M,19.81069051,Slim
58,36,175.26,M,18.88262546,Slim
61,25,167.64,L,21.70573671,Regular
54,29,167.64,M,19.21491446,Regular
63,28,170.18,M,21.75321793,Regular
70,44,162.56,XXXL,26.48931079,Curvy
59,34,165.1,M,21.6450137,Regular
54,31,165.1,M,19.81069051,Slim
77,36,182.88,XL,23.02280839,Regular
54,28,167.64,M,19.21491446,Regular
47,38,152.4,S,20.23615158,Regular
57,55,157.48,M,22.98391694,Regular
51,28,160.02,S,19.91689546,Regular
64,29,172.72,XL,21.4533301,Regular
54,50,165.1,M,19.81069051,Slim
65,50,165.1,XL,23.84620154,Regular
62,42,152.4,M,26.69449783,Curvy
61,32,170.18,L,21.06263959,Regular
56,30,165.1,XL,20.54441979,Regular
46,35,162.56,XXS,17.40726138,Slim
63,46,157.48,XXXL,25.40327661,Curvy
63,27,167.64,XL,22.41740021,Regular
77,32,167.64,XXXL,27.3990447,Curvy
54,30,165.1,XXS,19.81069051,Regular
69,38,175.26,XL,22.46381304,Regular
56,37,165.1,S,20.54441979,Regular
69,31,160.02,XXXL,26.94638798,Curvy
58,34,167.64,S,20.63824146,Regular
77,30,167.64,XXXL,27.3990447,Curvy
68,43,177.8,XXXL,21.5102471,Regular
49,37,170.18,S,16.9191695,Slim
88,34,175.26,XXXL,28.64950069,Curvy
58,41,162.56,M,21.94828608,Regular
65,45,175.26,L,21.16156301,Regular
64,33,157.48,XL,25.80650323,Curvy
61,37,157.48,M,24.59682339,Regular
45,34,157.48,S,18.14519758,Slim
81,39,175.26,XXXL,26.37056314,Curvy
70,36,157.48,XL,28.2258629,Curvy
74,32,177.8,XXXL,23.40821008,Regular
58,31,152.4,XL,24.97227217,Regular
63,29,160.02,L,24.60322381,Regular
51,27,165.1,S,18.71009659,Regular
58,35,167.64,M,20.63824146,Regular
98,30,165.1,XXXL,35.95273463,Curvy
58,40,162.56,L,21.94828608,Regular
58,32,165.1,S,21.27814907,Regular
61,35,157.48,XXXL,24.59682339,Regular
61,29,165.1,XL,22.37874298,Regular
65,35,165.1,L,23.84620154,Regular
86,51,170.18,XXXL,29.69486892,Curvy
59,28,170.18,M,20.37206124,Regular
69,38,175.26,XL,22.46381304,Regular
68,35,175.26,L,22.13825054,Regular
59,29,165.1,M,21.6450137,Regular
62,54,172.72,XL,20.78291354,Slim
58,30,160.02,M,22.650587,Regular
62,30,149.86,XL,27.60706469,Curvy
63,43,157.48,XL,25.40327661,Curvy
70,48,170.18,XXXL,24.17024215,Regular
61,42,172.72,L,20.44770526,Regular
81,34,182.88,XXXL,24.21879844,Regular
47,37,152.4,S,20.23615158,Regular
56,30,162.56,S,21.19144863,Regular
58,32,170.18,M,20.02677207,Regular
74,27,170.18,XXXL,25.55139884,Curvy
63,29,167.64,M,22.41740021,Regular
74,32,165.1,XXXL,27.14798329,Curvy
65,24,172.72,L,21.78853839,Regular
54,26,170.18,S,18.64561537,Regular
56,25,162.56,S,21.19144863,Regular
49,29,160.02,S,19.13584074,Regular
58,30,154.94,XL,24.16022032,Regular
56,33,157.48,M,22.58069032,Regular
81,42,165.1,XXXL,29.71603576,Curvy
47,31,154.94,XXS,19.57810957,Slim
58,35,172.72,M,19.44208041,Slim
52,36,154.94,S,21.66088718,Regular
65,48,167.64,L,23.12906371,Regular
58,36,170.18,M,20.02677207,Regular
70,45,172.72,XL,23.4645798,Regular
61,42,172.72,L,20.44770526,Regular
62,38,157.48,M,25.00005,Curvy
59,28,175.26,M,19.20818796,Regular
52,41,170.18,M,17.95503702,Slim
55,30,160.02,S,21.47900491,Regular
49,62,157.48,S,19.75810403,Slim
65,29,165.1,L,23.84620154,Regular
90,27,172.72,XXXL,30.16874546,Curvy
53,29,180.34,S,16.29640236,Slim
58,33,162.56,S,21.94828608,Regular
58,26,160.02,M,22.650587,Regular
63,36,175.26,M,20.510438,Regular
60,26,167.64,M,21.34990496,Regular
54,29,165.1,S,19.81069051,Regular
47,25,157.48,S,18.95165081,Regular
50,33,152.4,M,21.52782083,Regular
56,28,175.26,XXS,18.23150044,Slim
58,42,167.64,L,20.63824146,Regular
70,36,165.1,XXXL,25.68052473,Curvy
81,28,152.4,XXXL,34.87506975,Curvy
49,45,160.02,XXS,19.13584074,Slim
58,29,162.56,M,21.94828608,Regular
49,33,162.56,S,18.54251755,Slim
96,65,162.56,XXXL,36.32819766,Curvy
86,28,167.64,XL,30.60153044,Curvy
58,51,162.56,L,21.94828608,Regular
55,31,172.72,XXS,18.43645556,Slim
51,27,165.1,S,18.71009659,Regular
68,28,160.02,XXXL,26.55586062,Curvy
74,29,182.88,XL,22.12581586,Regular
56,25,157.48,S,22.58069032,Regular
72,29,165.1,XL,26.41425401,Curvy
61,57,167.64,XL,21.70573671,Regular
58,32,162.56,S,21.94828608,Regular
61,33,170.18,M,21.06263959,Regular
56,34,162.56,S,21.19144863,Regular
54,47,165.1,S,19.81069051,Slim
68,30,160.02,L,26.55586062,Curvy
54,37,157.48,M,21.7742371,Regular
61,41,172.72,XL,20.44770526,Regular
72,30,162.56,XXXL,27.24614824,Curvy
65,39,182.88,M,19.43483825,Slim
68,29,172.72,S,22.79416324,Regular
49,27,170.18,XXS,16.9191695,Slim
61,24,167.64,M,21.70573671,Regular
43,22,152.4,XXS,18.51392592,Regular
68,36,170.18,XL,23.4796638,Regular
90,39,165.1,XXXL,33.01781751,Curvy
63,32,162.56,S,23.84037971,Regular
61,34,165.1,M,22.37874298,Regular
62,32,162.56,S,23.46196099,Regular
65,30,167.64,L,23.12906371,Regular
77,32,180.34,XXXL,23.67590532,Regular
52,24,154.94,S,21.66088718,Regular
49,33,157.48,XXS,19.75810403,Slim
52,32,149.86,M,23.15431232,Regular
49,26,160.02,XXS,19.13584074,Regular
81,29,177.8,XXXL,25.62250022,Curvy
70,27,162.56,XXXL,26.48931079,Curvy
47,36,170.18,S,16.22859116,Slim
54,52,152.4,M,23.2500465,Regular
56,32,172.72,S,18.77166384,Slim
63,32,177.8,L,19.92861129,Slim
56,30,162.56,M,21.19144863,Regular
43,27,157.48,S,17.33874435,Slim
49,45,160.02,S,19.13584074,Slim
54,34,160.02,M,21.08847755,Regular
54,26,162.56,XXS,20.43461118,Regular
58,46,165.1,XL,21.27814907,Regular
74,26,167.64,XXXL,26.33154945,Curvy
58,53,160.02,L,22.650587,Regular
49,54,157.48,S,19.75810403,Slim
54,30,162.56,XXS,20.43461118,Regular
70,30,167.64,XXXL,24.90822245,Curvy
65,49,170.18,XXXL,22.44379628,Regular
68,30,160.02,L,26.55586062,Curvy
55,22,170.18,S,18.99090454,Regular
49,19,160.02,S,19.13584074,Regular
68,26,172.72,XL,22.79416324,Regular
56,32,162.56,XXS,21.19144863,Regular
61,26,160.02,L,23.82216909,Regular
61,28,170.18,L,21.06263959,Regular
68,31,170.18,XL,23.4796638,Regular
52,39,165.1,S,19.07696123,Slim
92,31,165.1,XXXL,33.75154679,Curvy
58,26,165.1,L,21.27814907,Regular
74,32,170.18,XL,25.55139884,Curvy
58,29,152.4,M,24.97227217,Curvy
79,33,167.64,XXXL,28.1107082,Curvy
65,32,170.18,XL,22.44379628,Regular
47,28,154.94,S,19.57810957,Regular
86,36,172.72,XXXL,28.82791233,Curvy
56,29,165.1,S,20.54441979,Regular
74,46,172.72,M,24.80541293,Regular
61,48,170.18,L,21.06263959,Regular
63,31,167.64,S,22.41740021,Regular
63,26,167.64,L,22.41740021,Regular
65,28,154.94,XXXL,27.07610898,Curvy
62,42,154.94,XXL,25.82644241,Curvy
72,27,177.8,XL,22.77555576,Regular
61,33,167.64,L,21.70573671,Regular
73,44,177.8,L,23.09188292,Regular
56,28,162.56,M,21.19144863,Regular
61,70,165.1,XXXL,22.37874298,Regular
63,35,157.48,XXXL,25.40327661,Curvy
65,41,172.72,XL,21.78853839,Regular
48,31,162.56,XXS,18.16409883,Slim
56,32,157.48,S,22.58069032,Regular
72,45,167.64,XXXL,25.61988595,Curvy
63,26,162.56,L,23.84037971,Regular
81,35,170.18,XXXL,27.96842306,Curvy
46,48,152.4,XXS,19.80559517,Slim
65,26,162.56,XL,24.59721716,Regular
83,29,170.18,XXXL,28.6590014,Curvy
70,34,167.64,XL,24.90822245,Regular
58,36,160.02,L,22.650587,Regular
64,36,170.18,XXXL,22.09850711,Regular
70,45,165.1,XL,25.68052473,Curvy
58,34,162.56,S,21.94828608,Regular
63,33,160.02,XXXL,24.60322381,Regular
61,48,165.1,L,22.37874298,Regular
56,32,160.02,S,21.86953228,Regular
54,39,157.48,M,21.7742371,Regular
49,29,154.94,XXS,20.41122061,Regular
90,28,170.18,XXXL,31.07602562,Curvy
79,29,167.64,XXXL,28.1107082,Curvy
62,29,170.18,L,21.40792876,Regular
63,30,177.8,M,19.92861129,Regular
58,32,160.02,M,22.650587,Regular
61,46,165.1,L,22.37874298,Regular
61,35,167.64,L,21.70573671,Regular
61,37,167.64,S,21.70573671,Regular
52,28,157.48,S,20.96778387,Regular
54,39,157.48,S,21.7742371,Regular
56,28,162.56,M,21.19144863,Regular
72,27,175.26,XXXL,23.44050057,Regular
58,27,162.56,M,21.94828608,Regular
58,28,157.48,XL,23.38714355,Regular
68,32,157.48,XL,27.41940968,Curvy
56,31,172.72,S,18.77166384,Slim
63,34,165.1,L,23.11247226,Regular
70,31,165.1,XL,25.68052473,Curvy
86,27,162.56,XXXL,32.5440104,Curvy
58,30,172.72,M,19.44208041,Regular
58,29,157.48,M,23.38714355,Regular
72,35,162.56,XXXL,27.24614824,Curvy
56,29,160.02,M,21.86953228,Regular
72,33,167.64,XXXL,25.61988595,Curvy
72,33,170.18,XXXL,24.86082049,Regular
56,51,167.64,M,19.92657796,Slim
64,46,172.72,M,21.4533301,Regular
54,36,167.64,M,19.21491446,Slim
48,37,160.02,XXS,18.74531338,Slim
77,35,154.94,XXXL,32.07477525,Curvy
56,36,175.26,M,18.23150044,Slim
70,34,172.72,L,23.4645798,Regular
56,51,157.48,XXXL,22.58069032,Regular
70,34,167.64,XL,24.90822245,Regular
77,35,160.02,XXXL,30.07060688,Curvy
61,30,172.72,M,20.44770526,Regular
77,37,177.8,XL,24.35719157,Regular
68,30,170.18,XL,23.4796638,Regular
62,25,167.64,M,22.06156846,Regular
52,26,160.02,XXS,20.30742283,Regular
68,32,177.8,XL,21.5102471,Regular
54,28,152.4,M,23.2500465,Regular
74,46,167.64,XXXL,26.33154945,Curvy
56,28,160.02,M,21.86953228,Regular
65,30,167.64,L,23.12906371,Regular
58,36,172.72,M,19.44208041,Slim
65,30,172.72,XL,21.78853839,Regular
72,27,162.56,L,27.24614824,Curvy
56,32,154.94,XXXL,23.32710927,Regular
61,27,177.8,L,19.29595696,Regular
65,31,172.72,XL,21.78853839,Regular
65,42,152.4,XL,27.98616708,Curvy
52,22,162.56,XXS,19.67777373,Regular
56,30,162.56,S,21.19144863,Regular
61,24,165.1,L,22.37874298,Regular
74,40,167.64,XXXL,26.33154945,Curvy
74,30,182.88,XXXL,22.12581586,Regular
47,30,160.02,XXS,18.35478602,Slim
62,40,175.26,M,20.18487549,Regular
72,29,177.8,XL,22.77555576,Regular
61,35,157.48,M,24.59682339,Regular
49,33,157.48,M,19.75810403,Slim
61,29,170.18,S,21.06263959,Regular
60,36,154.94,M,24.99333136,Regular
47,30,149.86,M,20.92793614,Regular
70,36,175.26,XL,22.78937555,Regular
79,29,167.64,L,28.1107082,Curvy
61,45,167.64,XXXL,21.70573671,Regular
77,39,165.1,XXXL,28.24857721,Curvy
113,43,177.8,XXXL,35.74496945,Curvy
52,30,157.48,S,20.96778387,Regular
77,41,180.34,XL,23.67590532,Regular
58,38,175.26,M,18.88262546,Slim
63,34,172.72,XXXL,21.11812182,Regular
63,29,175.26,L,20.510438,Regular
63,35,177.8,L,19.92861129,Slim
81,30,167.64,XXXL,28.82237169,Curvy
60,31,170.18,M,20.71735041,Regular
54,32,162.56,XXS,20.43461118,Regular
72,32,170.18,XL,24.86082049,Regular
49,22,160.02,XXS,19.13584074,Regular
63,45,157.48,XL,25.40327661,Curvy
58,29,162.56,L,21.94828608,Regular
72,32,165.1,XXXL,26.41425401,Curvy
86,54,157.48,XXXL,34.67748871,Curvy
54,24,165.1,M,19.81069051,Regular
72,33,165.1,XL,26.41425401,Curvy
63,41,175.26,L,20.510438,Regular
54,27,157.48,XXS,21.7742371,Regular
65,40,160.02,XXXL,25.38427853,Curvy
72,45,172.72,XXXL,24.13499637,Regular
62,44,175.26,M,20.18487549,Regular
56,38,162.56,M,21.19144863,Regular
61,38,162.56,L,23.08354226,Regular
54,35,157.48,M,21.7742371,Regular
63,30,167.64,M,22.41740021,Regular
61,33,162.56,M,23.08354226,Regular
65,30,167.64,XXXL,23.12906371,Regular
58,27,157.48,XXL,23.38714355,Regular
58,25,165.1,XL,21.27814907,Regular
63,29,167.64,L,22.41740021,Regular
60,41,160.02,L,23.43164172,Regular
55,26,154.94,S,22.91055375,Regular
68,22,167.64,XL,24.19655895,Regular
58,39,165.1,M,21.27814907,Regular
63,27,167.64,M,22.41740021,Regular
61,29,170.18,M,21.06263959,Regular
62,37,170.18,XL,21.40792876,Regular
58,30,165.1,S,21.27814907,Regular
53,49,162.56,S,20.05619246,Regular
63,31,165.1,M,23.11247226,Regular
99,35,162.56,XXXL,37.46345383,Curvy
53,47,160.02,L,20.69795019,Regular
59,21,162.56,L,22.32670481,Regular
65,32,160.02,L,25.38427853,Curvy
63,31,170.18,L,21.75321793,Regular
65,33,157.48,L,26.20972984,Curvy
63,49,162.56,XXXL,23.84037971,Regular
48,21,170.18,XXS,16.57388033,Slim
52,29,157.48,S,20.96778387,Regular
99,33,175.26,XXXL,32.23068828,Curvy
70,53,165.1,XXXL,25.68052473,Regular
49,29,152.4,S,21.09726442,Regular
74,47,172.72,XXXL,24.80541293,Regular
63,32,167.64,L,22.41740021,Regular
61,44,180.34,M,18.75623668,Slim
62,30,167.64,M,22.06156846,Regular
102,43,167.64,XXXL,36.29483843,Curvy
70,34,167.64,XXXL,24.90822245,Regular
81,28,180.34,XXXL,24.90582248,Curvy
56,35,162.56,M,21.19144863,Regular
81,53,175.26,XXXL,26.37056314,Curvy
63,44,157.48,L,25.40327661,Curvy
60,27,157.48,M,24.19359677,Regular
58,30,167.64,XXS,20.63824146,Regular
58,51,165.1,M,21.27814907,Regular
61,26,154.94,XL,25.40988689,Curvy
58,30,170.18,M,20.02677207,Regular
54,22,165.1,S,19.81069051,Regular
